index,school_id,n_review_user,id_review,rating,retrieval_date,url_user,caption,relative_date,timestamp,username
634,rosyth,9,ChZDSUhNMG9nS0VJQ0FnSUNKZ3FtNFB3EAE,5,2023-12-31 19:12:59.933888+00,https://www.google.com/maps/contrib/113848418593184504960/reviews?hl=en,Son is having a great time learning. He enjoys going to school. He likes his form teacher and PE teacher the most. That to me = 5 stars.,6 months ago,2023-07-04 19:13:00.172738+00,Derrick Chen
635,rulang,0,ChdDSUhNMG9nS0VJQ0FnSUMxZ1AyQTVRRRAB,5,2023-12-31 19:13:25.986953+00,https://www.google.com/maps/contrib/104742330158114642767/reviews?hl=en,"I loved this school. Although the students there might be rowdy sometimes, they're still not bad and can be nice. I was in 6G of 2023 and my form teacher was the absolute best, he's very helpful and understanding. Even though I didn't really like him at the start of the year, now I see him as a father figure. It's hard to accept the fact that I have to forget about everyone here and just move on. 6 years, 6 whole years of making friends and meeting new teachers. Overall, I'm really thankful for my form teacher this year. Thank you, Mr Loo. Your the best! 😉❗",a week ago,2023-12-24 19:13:25.999952+00,Claire Ang
636,rulang,0,ChdDSUhNMG9nS0VJQ0FnSUNWNC0tdS1BRRAB,5,2023-12-31 19:13:25.987953+00,https://www.google.com/maps/contrib/117980693045598524911/reviews?hl=en,Very kind teachers,3 weeks ago,2023-12-10 19:13:26.383952+00,Linus Kwek
637,rulang,0,ChdDSUhNMG9nS0VJQ0FnSUNCdmZxNXpnRRAB,5,2023-12-31 19:13:25.988953+00,https://www.google.com/maps/contrib/105329720027483051310/reviews?hl=en,Teachers that are good although there is a lot of homeowrk,a month ago,2023-12-01 19:13:26.448268+00,D S
638,sembawang,0,ChdDSUhNMG9nS0VJQ0FnSURaek5xeTdnRRAB,1,2023-12-31 19:13:52.317605+00,https://www.google.com/maps/contrib/113773858011305954459/reviews?hl=en,"This school would be better if certain teachers would care for the student, instead of forcing a child to face a bully by themselves. It seems that the teacher is incapable of handling a bully. How could students learn properly if the environment is not conducive?  This is disappointing and upsetting.",3 months ago,2023-10-02 19:13:52.330605+00,Wen G
639,seng-kang,0,ChdDSUhNMG9nS0VJQ0FnSURsLXRuaDFRRRAB,2,2023-12-31 19:14:18.146659+00,https://www.google.com/maps/contrib/118329921455933269490/reviews?hl=en,"As a former student from this school, I'd rate it a 2. 1) (From my experience) teachers aren't exactly that helpful when it comes to upper primary education, or at least that's what I can say about the teachers I've had. I went from scoring al5 in math and science to scoring al 2 this year and I hate to say that it is no thanks to my school teachers. However, I can say that my English teacher genuinely helped me especially in story-writing. What I have to say about my math and science teachers is that they are genuinely nice people, they just didn't do that great of a job when it came to helping me with my confusions about a certain topic. the one teacher that I would praise is Mrs Ee. she was my p3-4 teacher and the thing I loved is that she would always listen to our questions and try to teach us in a way we would understand. she also made lessons enjoyable by engaging with the students. Nice teachers that know how to actually help students are rare. The teachers are either mean and helpful or nice and unhelpful. Other than that, most teachers are biased.  2) Saying this as a prefect myself, the discipline is unfair when it comes to the prefectorial department. My classmate (a prefect) told the prefect level master about my friend(also a prefect) cussing ONE TIME. The PLM was fully aware of my friend getting bullied by said classmate and did absolutely nothing about it. He then proceeded to scold my friend more about the cussing thing even if it was ONLINE in a PRIVATE CHAT. The cussing thing didn't even affect anyone, the PLM should've talked about the bullying thing more than that. The other reviews are right when they say teachers don't care if you're bullied. Also, teachers can get biased towards prefects.  3) Students. Homophobia, sexism, racism is not uncommon especially in the upper block. If I heard someone shout any slur, I wouldn't be surprised. The fact that this has happened yet teachers didn't do anything about it, disappoints me.  4) Teachers care waaaay too much about students' hair. The ""flaws"" in our hair aren't even noticeable and it doesn't even affect our studies or grades. Its not like we colour our hair with bright neon colours. Usually its just our fringe sticking out. teachers will be breathing down our necks if we don't clip our fringe back. Calm down. My curtain bangs wont make me fail a subject.  5) School food. I know inflation is taking place but at this point id say the food is overpriced. most of the time its cold. Especially the western food stall. The only food I genuinely enjoy is the curry mee which is only available on Fridays.  6) Toilets from level 1-4 are absolutely disgusting. Most of the time there's no toilet paper and the toilets aren't even flushed. There's vandalism on the walls and sometimes its kind of dirty. I'm glad the toilet at level 5 are cleaner and can actually function as a toilet.  7) one more thing about the prefectorial department, the efforts of the EXCO team are barely even recognised. most of the time, the credit is given to the head prefect even if most of the contributions came from the EXCO team. i just think this is unfair to the people who actually put in their effort. again, teachers get biased towards head prefects.  Finally, I wanna talk about the teachers who scold people for the littlest things. Once, one of the students were acting stupid and my PE teacher scolded the other students for looking at the said student?? which was really unnecessary.  Once again, this is all from my personal experience and this school is not entirely bad. Of course, I will miss some teachers and friends. If any of the teachers are reading this, I just hope that the school could try to do something about my concerns to make the juniors' primary school experience journey.",4 weeks ago,2023-12-03 19:14:18.158661+00,Chloe Bancod
640,seng-kang,0,ChZDSUhNMG9nS0VJQ0FnSUNsaFpEaWRBEAE,5,2023-12-31 19:14:18.147661+00,https://www.google.com/maps/contrib/107123719750735886306/reviews?hl=en,my daughters school here and my mid one just graduated. She created a SKPS memory if being a top scorer in Higher Mother Toungue and Malay Language. Want to thank all the teachers for supporting and caring for my daughters!!! recommend this sch 100 percent,a month ago,2023-12-01 19:14:18.234944+00,Lyn nur
641,sengkang-green,0,ChZDSUhNMG9nS0VJQ0FnSUMxaW8zX1Z3EAE,4,2023-12-31 19:14:43.620406+00,https://www.google.com/maps/contrib/112428334495825959992/reviews?hl=en,"as a graduate of this school (just this year!) i think i’m decently qualified to say it’s pretty good—not the best, but decent. although if you’re looking to enrol your child in a primary school and are looking at google maps reviews to do so… honestly just search on kiasuparents or something, i don’t know  anyway!  pros are that there are some decent teachers! there’s miss diane chua, trained to teach SS, EL, MA and SCI—and does so really well !! (she does put discipline very highly however, so tread carefully if you’re studying with her as a form teacher.)  extra kudos to miss yue si wei, who always puts in extra effort to make sure her students understand every little bit of her lessons—although she’s recently left alongside a few really good teachers mentioned in another review here—and miss liu xiaoyu (刘老师), who teaches either primary 4, 5 or 6 HCL classes with tools like classcraft, motivational rewards and other prizes, all to make sure you look forward and pay attention to lessons every single day.  she was the one who sparked my interest in chinese, in fact! getting into her classes isn’t easy, but the marginally more rigorous curriculum sure is worth it under her guidance.  of course, there are many other great teachers…  but there are also the less popular ones. i won’t provide any names, but there are a handful of teachers that have done rather atrocious things to their students, and others that just… don’t care. the former are mostly elderly substitute teachers, though, so here’s to hoping they go easier on the students from now on, haha.  the facilities are decently clean as well, with cleaning robots stationed in the 2 sport halls and elderly janitors helping to mop the floors and sweep the cabinets, et cetera—there’s also a treasure trove worth of drama between two of them… don’t take this an excuse to sit in the toilets and skip lessons, future students. i can’t say much about the students themselves as they do change, after all, but my experience was that they’re reasonably friendly once you hit primary 5 and 6, since at least half will have matured and found it boring to bully people (read: me. yes, i did get bullied—but i did befriend some of them in the last two years of my time at SKGPS, so that’s a plus, i guess?)  all in all, this school’s rank as the 22nd primary school with best academics is … pretty deserved, i’d say, but it all boils down to the kid and the teachers he/she/they get to meet! :)  - a boy that got al 9 for his psle (i’m pretty sure some parents here won’t believe my qualifications to say all this … not sure if my psle results help?? anyway have my results anyway. EL & SCL - 1 • CL - 2 • MA - 5… blame my immune system for that last one.)",4 days ago,2023-12-27 19:14:43.633406+00,pog
642,sengkang-green,0,ChdDSUhNMG9nS0VJQ0FnSUNsMllmX25RRRAB,3,2023-12-31 19:14:43.621407+00,https://www.google.com/maps/contrib/108498247125077694100/reviews?hl=en,"Most school teachers are hardworking and responsible. Mdm Catherine, Ms Beh, Ms Hayati, Mrs Loh are great teachers. But many good teachers have left.  Previous P was excellent!  Would appreciate current P keep his speech short and succinct and keep to timing. Parents and children's time is precious. Would be good if he goes for presentation courses to improvehis presentation skills.",a month ago,2023-12-01 19:14:43.684406+00,Zue Jayt
643,sengkang-green,0,ChdDSUhNMG9nS0VJQ0FnSURGNS1iRHJ3RRAB,5,2023-12-31 19:14:43.622408+00,https://www.google.com/maps/contrib/109483245706156291816/reviews?hl=en,It is good to learn in it,a month ago,2023-12-01 19:14:43.752408+00,Norris Mok
644,shuqun,0,ChdDSUhNMG9nS0VJQ0FnSUNsaFl6Q3hBRRAB,5,2023-12-31 19:15:09.49921+00,https://www.google.com/maps/contrib/102674748626880529275/reviews?hl=en,being taught by a teacher in there called ms nava is the best thing,a month ago,2023-12-01 19:15:09.511212+00,Kai.x
645,si-ling,0,ChdDSUhNMG9nS0VJQ0FnSURsOUxyU3pRRRAB,5,2023-12-31 19:15:35.183115+00,https://www.google.com/maps/contrib/104157800632274817502/reviews?hl=en,"When my son was P1, i enrolled him to SLPS caused we stay near the school. When he was P1, SLPS is not consider a good school and PSLE passing rate is low. Initially, i was worried for him. But year by year, i see the changes in school getting better and teachers are approachable and committed to teach the student, especially his P1 front teacher, Mr Lim Kim Tze. This year, he passed his PSLE with flying color with total AL8 and top 7 in school. The school also have 100 percent passing mark for PSLE. Well done to both my son and the school !!  Lastly, i hope the school can have the exchange book corner back in school. I used to recycle my boy used text book and put his book in school's book exchange corner. In return, i will collect the recycle book from the book exchange corner and for my son used for next year. This has stop during cov period and i hope the school will consider to put it back. This can allow we all to recycle the book and can benefit the unprivileged family. Awareness has to be communicate to the parent and kids if this book exchange corner has reinstate.",4 weeks ago,2023-12-03 19:15:35.195117+00,Bounsong Benoit (Sji)
646,si-ling,0,ChZDSUhNMG9nS0VJQ0FnSUNseThuWE5REAE,5,2023-12-31 19:15:35.184116+00,https://www.google.com/maps/contrib/111554212441327132433/reviews?hl=en,very good school！Teachers are responsible and helpful！My daughter passed her PSLE with flying colour！！A big thank u to all the teachers effort！！！,a month ago,2023-12-01 19:15:35.255115+00,shuxuan wu
647,si-ling,0,ChdDSUhNMG9nS0VJQ0FnSUNsemZIdnBBRRAB,4,2023-12-31 19:15:35.184116+00,https://www.google.com/maps/contrib/111056349028380930001/reviews?hl=en,I am writing this to express my sincere appreciation for the exceptional educational experience my child has going through. The dedication from teachers are remarkable as not only bring positive impact to child's academic but also personal growth. Congrats for achieving 100% PLSE passing rate!,a month ago,2023-12-01 19:15:35.299115+00,ABK
648,si-ling,0,ChdDSUhNMG9nS0VJQ0FnSUNHM3I3V3RRRRAB,5,2023-12-31 19:15:35.185116+00,https://www.google.com/maps/contrib/110895108639445541455/reviews?hl=en,"I am a Malaysian. My parents brought me to study here. I don’t understand English, but the teacher will arrange for a primary school student who can teach me English. It is a really great school. I have graduated. ❤️❤️❤️❤️❤️❤️",2 years ago,2021-12-31 19:15:35.385116+00,keamgooon wong
649,si-ling,132,ChdDSUhNMG9nS0VJQ0FnSURtLWJPUTh3RRAB,1,2023-12-31 19:15:35.185116+00,https://www.google.com/maps/contrib/115030599581870756800/reviews?hl=en,The security is very professionally rude.,a year ago,2022-12-31 19:15:35.341115+00,Seowwei Yeo
650,si-ling,6,ChdDSUhNMG9nS0VJQ0FnSUQ2NGN2VGtnRRAB,5,2023-12-31 19:15:35.186115+00,https://www.google.com/maps/contrib/115925616203674916943/reviews?hl=en,Wonderful School.Good and Caring Teachers.My children love going to school.,2 years ago,2021-12-31 19:15:35.449116+00,王安強
651,si-ling,0,ChdDSUhNMG9nS0VJQ0FnSUNpaXRiMDJ3RRAB,5,2023-12-31 19:15:35.187115+00,https://www.google.com/maps/contrib/110278712779103973352/reviews?hl=en,"Hi I am a 2020 P6 student in my 6 years of studying in this school I have learnt solidarity, perseverance, innovation, respect, integrity teamwork, and care all of the students are king and loving I don't think there is any school better than this also there is not much stress of hw or anything if your looking for s school this is where you should go and if child falls in  Mr Koh Chin Seng class he is very kind and strict in work submission he is also a discipline master who improves your behaviour very much I hope many children are lucky like me to land in a school like this school",2 years ago,2021-12-31 19:15:35.494115+00,Vishali Natica D/O Prakash
652,st-andrew-junior,35,ChZDSUhNMG9nS0VJQ0FnSURWeDhQSUtnEAE,2,2023-12-31 19:17:18.276445+00,https://www.google.com/maps/contrib/101801466387690965765/reviews?hl=en,Saj student ask eli to kick off out boon keng,a week ago,2023-12-24 19:17:18.288447+00,Kii Kii L and Choo Hour Video L
653,st-andrew-junior,0,ChZDSUhNMG9nS0VJQ0FnSUNsaE5IdkpREAE,5,2023-12-31 19:17:18.277447+00,https://www.google.com/maps/contrib/117889105392143207618/reviews?hl=en,This school is a top quality school literally everything you need is here Good teachers good facilities well mantained feild CCA selection BET,a month ago,2023-12-01 19:17:18.371447+00,Saki
654,st-anthony-canossian,0,ChdDSUhNMG9nS0VJQ0FnSUNwc01PTHF3RRAB,5,2023-12-31 19:17:44.48373+00,https://www.google.com/maps/contrib/107781712593414598830/reviews?hl=en,"As an alumni of this school (I graduated not long ago), I still vividly remember the first day of school even though it was about six to seven years ago. The six years had went by quickly but the smiles and joy experienced here would never be forgotten by me. Graduation was especially memorable, who would have thought that I would have grown up so fast? Though I told myself not to cry, as soon as my friends hugged me, they were inevitable. Those six years had been long and tough, but at that moment, They felt like the shortest six years of my life and I knew coming to this school was definitely the right decision. Thank you to all my teachers for being with me through my six years journey, I love you all and I won’t forget you!",5 months ago,2023-08-03 19:17:44.490733+00,Belle Tan
655,st-anthony-canossian,4,ChdDSUhNMG9nS0VJQ0FnSUQyNWVyVTF3RRAB,5,2023-12-31 19:17:44.484732+00,https://www.google.com/maps/contrib/100472115521586478510/reviews?hl=en,"Love the school’s art gallery, cosy library and garden for the girls. Their classrooms also provide a positive learning environment.  The P1 orientation tour and info talk were very helpful for us to find out more about the school.",a year ago,2022-12-31 19:17:44.55673+00,Lu Fam
656,st-anthony-canossian,0,ChdDSUhNMG9nS0VJQ0FnSUQydGVLY25RRRAB,5,2023-12-31 19:17:44.485732+00,https://www.google.com/maps/contrib/100742140547080879568/reviews?hl=en,"My daughters went to this school and they grew to have a strong catholic foundation. They love the teachers, the activities and the roaming nuns whom they can always approach.",a year ago,2022-12-31 19:17:44.617731+00,Katrina Barzaga
657,st-gabriel,12,ChZDSUhNMG9nS0VJQ0FnSUQwNnFPdE1BEAE,5,2023-12-31 19:18:35.941204+00,https://www.google.com/maps/contrib/116411027557545533399/reviews?hl=en,Finally my son graduate from this school. Good and bad memories! But still it’s a nice experience putting my son in this school.,2 weeks ago,2023-12-17 19:18:35.953205+00,M Nad
658,st-gabriel,14,ChZDSUhNMG9nS0VJQ0FnSUNsazczYlVnEAE,5,2023-12-31 19:18:35.942206+00,https://www.google.com/maps/contrib/116086288387346801303/reviews?hl=en,One of the best primary school with great facilities and activities for the students. It's a really positive environment for study and learning. Also there's a bus stop nearby which goes to nex and a MRT station nearby which is really convenient for travel. Really recomend this school,a month ago,2023-12-01 19:18:36.099205+00,Koah Ho
659,st-gabriel,1,ChZDSUhNMG9nS0VJQ0FnSURWOFlIVkl3EAE,5,2023-12-31 19:18:35.942206+00,https://www.google.com/maps/contrib/102345022047633195406/reviews?hl=en,"I am a student there and I have recently graduated PSLE from this school,I must say, there were many funny moments and times in this school but it is surely one I remember the most! Everyone is friendly in this school and the school canteen food is absolutely delicious! 11/10 would recommend people to come here",2 weeks ago,2023-12-17 19:18:36.016204+00,Lim Gkeow
660,st-gabriel,0,ChZDSUhNMG9nS0VJQ0FnSURGbjdQQVJBEAE,5,2023-12-31 19:18:35.943204+00,https://www.google.com/maps/contrib/113868453425299897081/reviews?hl=en,Good,a month ago,2023-12-01 19:18:36.149214+00,Dawson Goh
661,st-gabriel,0,ChZDSUhNMG9nS0VJQ0FnSURwaWYzMkJ3EAE,5,2023-12-31 19:18:35.944206+00,https://www.google.com/maps/contrib/116928791205969497235/reviews?hl=en,Nice school,4 months ago,2023-09-02 19:18:36.229214+00,Jonas Quek
662,st-gabriel,1,ChdDSUhNMG9nS0VJQ0FnSUQ1d1lUVXlnRRAB,2,2023-12-31 19:18:35.944206+00,https://www.google.com/maps/contrib/106549181679557336718/reviews?hl=en,"As a former alumni of the school, I feel that most of the students and teachers are terrible and it was not worth attending this school. Not to mention that there is rampant bullying in this school. There were a couple of teachers that were really nice and do give their heart for the students, but unfortunately they are the few good ones among the rest. Wouldn't recommend this school.",2 months ago,2023-11-01 19:18:36.194215+00,Its Not Your Fault
663,st-gabriel,0,ChdDSUhNMG9nS0VJQ0FnSURwNlBDTHlBRRAB,5,2023-12-31 19:18:35.945206+00,https://www.google.com/maps/contrib/108179610719215849200/reviews?hl=en,Nice place around. Was visiting for my son mother tongue exam. Walking distance from mrt.,4 months ago,2023-09-02 19:18:36.266214+00,Shahid Mohd
664,st-gabriel,17,ChZDSUhNMG9nS0VJQ0FnSUR4OE8yVVNnEAE,5,2023-12-31 19:18:35.946206+00,https://www.google.com/maps/contrib/110422913275451822128/reviews?hl=en,Wow,7 months ago,2023-06-04 19:18:36.367216+00,Md Ibrahim Khalil
665,st-gabriel,0,ChdDSUhNMG9nS0VJQ0FnSUR4eS1lVF93RRAB,4,2023-12-31 19:18:35.946206+00,https://www.google.com/maps/contrib/114181482700953210120/reviews?hl=en,Execellent school!!! Just that the buses are a bit in flexible and if you come from the Lorong Chuan direction there  is only 1 bus but all in all is great!!!👍👍👍 …,6 months ago,2023-07-04 19:18:36.30821+00,Quoc Anh Hoang
666,st-gabriel,0,ChZDSUhNMG9nS0VJQ0FnSUR4OE0ycEpBEAE,4,2023-12-31 19:18:35.947205+00,https://www.google.com/maps/contrib/115636092337580007879/reviews?hl=en,Nice environment and caring teachers.,7 months ago,2023-06-04 19:18:36.401214+00,Iswandi SK
667,st-hilda,0,ChZDSUhNMG9nS0VJQ0FnSUNWZzh6TFl3EAE,1,2023-12-31 19:19:01.596312+00,https://www.google.com/maps/contrib/107133696193457156869/reviews?hl=en,Bias teachers screw this place,3 weeks ago,2023-12-10 19:19:01.607314+00,Phoebe Bleh
668,st-hilda,66,ChdDSUhNMG9nS0VJQ0FnSURwME1MajJRRRAB,5,2023-12-31 19:19:01.596312+00,https://www.google.com/maps/contrib/105615091983939999175/reviews?hl=en,As an ex-student I feel that SHPS is a very good school with kind teachers and helpful friends,4 months ago,2023-09-02 19:19:01.649312+00,John Kwok
669,st-hilda,3,ChdDSUhNMG9nS0VJQ0FnSUNSbHRxczd3RRAB,5,2023-12-31 19:19:01.597314+00,https://www.google.com/maps/contrib/114952344565240757723/reviews?hl=en,best teachers EVER just beware of the boy's toilet on the second floor,8 months ago,2023-05-05 19:19:01.702313+00,jorim
670,st-hilda,2,ChdDSUhNMG9nS0VJQ0FnSURoN3NlMDZnRRAB,5,2023-12-31 19:19:01.598312+00,https://www.google.com/maps/contrib/110940846668728765730/reviews?hl=en,i like school,9 months ago,2023-04-05 19:19:01.765606+00,Jared Lee
671,st-stephen,2,ChZDSUhNMG9nS0VJQ0FnSUQ1dXEzMVNREAE,5,2023-12-31 19:20:54.852986+00,https://www.google.com/maps/contrib/114930665930548699554/reviews?hl=en,"Good school, the teachers are hardworking and dedicated.",2 months ago,2023-11-01 19:20:54.863988+00,Shep Yesan
672,st-stephen,0,ChdDSUhNMG9nS0VJQ0FnSUQ1c0p6Y3N3RRAB,5,2023-12-31 19:20:54.852986+00,https://www.google.com/maps/contrib/101820697313134078602/reviews?hl=en,"Educational institution with a distinguished heritage. A great school dedicated to cultivating discipline, kindness, and leadership. Shaping boys into future officers, scholars, and gentlemen.",2 months ago,2023-11-01 19:20:54.947282+00,Shaun San
673,st-stephen,50,ChZDSUhNMG9nS0VJQ0FnSURaNHBXM0NnEAE,5,2023-12-31 19:20:54.853988+00,https://www.google.com/maps/contrib/113819620937923156703/reviews?hl=en,Good school..why? Great teachers!,3 months ago,2023-10-02 19:20:55.030364+00,Jemme Teo
674,st-stephen,11,ChZDSUhNMG9nS0VJQ0FnSUNaOWQzaEhBEAE,4,2023-12-31 19:20:54.854986+00,https://www.google.com/maps/contrib/106698295442216438830/reviews?hl=en,Good,3 months ago,2023-10-02 19:20:55.089372+00,RANJITH M “சோழ தேசம்”
675,st-stephen,0,ChdDSUhNMG9nS0VJQ0FnSUNadGJqTG53RRAB,2,2023-12-31 19:20:54.854986+00,https://www.google.com/maps/contrib/117433248671887474157/reviews?hl=en,I would like for recesses around 30 minutes not 5 to 20 minute recess,3 months ago,2023-10-02 19:20:55.186365+00,Toh Wei Xiang Avan (Ststephensch)
676,st-stephen,0,ChZDSUhNMG9nS0VJQ0FnSUNwZ3RMaVNnEAE,3,2023-12-31 19:20:54.855986+00,https://www.google.com/maps/contrib/108965349315049543336/reviews?hl=en,I am in this school,5 months ago,2023-08-03 19:20:55.249364+00,CC Home
677,stamford,2,ChdDSUhNMG9nS0VJQ0FnSURKMU1MVndnRRAB,5,2023-12-31 19:21:20.975366+00,https://www.google.com/maps/contrib/100018725849594301839/reviews?hl=en,Such a good sch filled with lots of great memories,5 months ago,2023-08-03 19:21:20.986368+00,Cano
678,tampines-north,0,ChZDSUhNMG9nS0VJQ0FnSUMxMXVIMFV3EAE,5,2023-12-31 19:21:46.681335+00,https://www.google.com/maps/contrib/100554018365528712191/reviews?hl=en,Only thing idl is that they cannot fix the toulet and tiles tehre but is mty school so 5 star forusre,2 days ago,2023-12-29 19:21:46.692399+00,Janson Chua
679,tampines-north,0,ChdDSUhNMG9nS0VJQ0FnSUMxMXFHYTlRRRAB,5,2023-12-31 19:21:46.681335+00,https://www.google.com/maps/contrib/106425531128328688775/reviews?hl=en,i love it,2 days ago,2023-12-29 19:21:46.727396+00,assaasasd asdasdadsasdd
680,tampines,0,ChZDSUhNMG9nS0VJQ0FnSUMxek5uZktnEAE,4,2023-12-31 19:22:12.01736+00,https://www.google.com/maps/contrib/110385771741669494261/reviews?hl=en,"saw the current principal while on a trip to the clinic, super nice lady! On another note, the fact that they had those toilet paper roll containers inside the stalls but no toilet paper is kind of sad. The teachers are cool, one caught me using my phone in school and let me off. Pretty good facilities, but they should fix the digital clock screens. The new eco garden is nice, the fact that the amphitheater is right beside it is great too, love how they host events there.",a week ago,2023-12-24 19:22:12.02836+00,kylie maggots
681,tampines,0,ChZDSUhNMG9nS0VJQ0FnSURaaEp2c0NnEAE,3,2023-12-31 19:22:12.018362+00,https://www.google.com/maps/contrib/116841388419806780935/reviews?hl=en,It was aight. Teachers were cool except for some. But never ever fire the uncle and aunty at the drink stall. They the real Gs.,3 months ago,2023-10-02 19:22:12.10436+00,Aiman Ismail (Temasekss)
682,tanjong-katong,1,ChZDSUhNMG9nS0VJQ0FnSUNsemFmeldREAE,5,2023-12-31 19:22:37.501599+00,https://www.google.com/maps/contrib/112547617409225539595/reviews?hl=en,"It's been a long time since I graduated from school here. Principal, I have so much respect for all my teachers. I attended St. Joseph Middle School and graduated from Raffles. He is currently attending university in another country. I would like to once again give this opportunity to the teachers who helped my child while he was studying in Singapore. Thank you My son is Kim Do-gyeom.",a month ago,2023-12-01 19:22:37.512601+00,우미숙
683,teck-ghee,0,ChdDSUhNMG9nS0VJQ0FnSUM1NlBpMnNRRRAB,5,2023-12-31 19:23:27.837215+00,https://www.google.com/maps/contrib/103660718715176576565/reviews?hl=en,"Very good school , good teacher my son happy to go school everyday",2 months ago,2023-11-01 19:23:27.848217+00,Ittiz Lovemamii
684,teck-whye,0,ChdDSUhNMG9nS0VJQ0FnSUNWenFHSnNnRRAB,4,2023-12-31 19:23:53.578861+00,https://www.google.com/maps/contrib/113823739844864545323/reviews?hl=en,I love it but my ss teacher scolded me just for having a tiktok account at P3. I cried in the classroom throwing my stuff on the floor. I can have a tiktok account because my mother lets me have a tiktok account. Another I dont like is THE KIDS. Some of them bully me for fun. A kid came up to me and showed the middle finger and said “This is your food!” Like what. But I still love the school!:),3 weeks ago,2023-12-10 19:23:53.590863+00,Nur Layla
685,telok-kurau,0,ChdDSUhNMG9nS0VJQ0FnSUMxbE5xZXFRRRAB,1,2023-12-31 19:24:19.859336+00,https://www.google.com/maps/contrib/100213578777307250527/reviews?hl=en,worst school,a week ago,2023-12-24 19:24:19.871337+00,balulg
686,temasek,0,ChdDSUhNMG9nS0VJQ0FnSUNsLWNlbThnRRAB,4,2023-12-31 19:24:45.520301+00,https://www.google.com/maps/contrib/105187550609318471716/reviews?hl=en,"TPS has good staff by and large. Our son just completed P6.  Right from Mdm Has, Mrs Ho, Mr Goh(maths), Ms Soon(science), Mdm Low(chinese) to the vast majority are thoroughly professionally and exhibit palpable intent to uplift children.However, an unrepentant English teacher was largely demotivating and repetitively negative towards the students - the leadership knows and hope they address this.  We chose this school because of their track record of partnership with parent groups, parents, etc. And they definitely kept their reputation in this regard.  Thank you.TPS team and leadership.",a month ago,2023-12-01 19:24:45.532303+00,Jason Donovah
687,temasek,49,ChdDSUhNMG9nS0VJQ0FnSUNsMmNiQzVnRRAB,5,2023-12-31 19:24:45.521303+00,https://www.google.com/maps/contrib/113267163889759226736/reviews?hl=en,Collecting PSLE results with my boy.,a month ago,2023-12-01 19:24:45.590302+00,Bryant Poh
688,townsville,0,ChZDSUhNMG9nS0VJQ0FnSUMxM3YtREx3EAE,4,2023-12-31 19:25:10.846051+00,https://www.google.com/maps/contrib/103696208407493185305/reviews?hl=en,"okay school. teachers are alright, students sometimes are noisy stall number 1 auntie sometimes rude for no reason",18 hours ago,2023-12-31 01:25:10.858053+00,ツVaz
689,townsville,13,ChdDSUhNMG9nS0VJQ0FnSUMxZ0l2U2tBRRAB,2,2023-12-31 19:25:10.847053+00,https://www.google.com/maps/contrib/117627402674827134377/reviews?hl=en,"It’s a nice school but the people there are very very rude and toxic, I’m in p6 and the cohort just throws out swear words every time",a week ago,2023-12-24 19:25:10.901051+00,Charleen Chua
690,unity,0,ChdDSUhNMG9nS0VJQ0FnSUNWNHFfWmp3RRAB,5,2023-12-31 19:25:36.435936+00,https://www.google.com/maps/contrib/104975928284386602825/reviews?hl=en,It is a really good place for me to gain really fun experience Tru activities.. And the teachers are all very kind in terms of assisting me.. I really love the sch,3 weeks ago,2023-12-10 19:25:36.446937+00,KeQing
691,waterway,0,ChdDSUhNMG9nS0VJQ0FnSUMxNnZEU3hBRRAB,5,2023-12-31 19:26:02.191916+00,https://www.google.com/maps/contrib/116592228679599673801/reviews?hl=en,"I was A waterway student 2022 P6 , I really love this school a lot The teachers are great students are nice and polite recommend you to come to this school. ~Jogen P6D 2022",3 days ago,2023-12-28 19:26:02.197918+00,Jogen
692,waterway,0,ChZDSUhNMG9nS0VJQ0FnSUMxakxXWFFnEAE,4,2023-12-31 19:26:02.192917+00,https://www.google.com/maps/contrib/107613484747893155062/reviews?hl=en,"I was a student here and I had witnessed some of the incidents that have been said by the past reviewers. I think that this school gave me a good education and I am really proud to be a student in it. I am a prefect in this school and I remember when I just started people were not listening to me when I told them not to run at the wet areas. Unsurprisingly he fell and hurt his knee. I think that students from waterway really need to know how to listen to people. My year head/English teacher/co-form teacher,Mr Wong had reprimanded the students a lot but some people just ignored what he said. I think that this is is very Good bud the bad thing about it is the behavior of the student -Marvel (6A) 2023",a week ago,2023-12-24 19:26:02.274917+00,Marvel Andy
693,waterway,0,ChdDSUhNMG9nS0VJQ0FnSUMxNU11N3BRRRAB,5,2023-12-31 19:26:02.192917+00,https://www.google.com/maps/contrib/113541424129460559221/reviews?hl=en,"This school is the best , even though I sometimes I don't like it , but it is the best , ppl saying that this school is bad , but WATERWAY NEVER GIVE UP ily so much waterway Primary School they are my family and they always treated me well , hope that it will have a sec school, wish u all the best seniors and juniors 😭😝🗣️‼️🫶🏻 waterway pride ‼️🫶🏻",a week ago,2023-12-24 19:26:02.341926+00,Princeton Chua
